"Plot Title: UST1A-04162025"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20651402, SEN S/N: 20651402)"
1,04/16/25 12:00:00 PM,16.28
2,04/16/25 12:15:00 PM,16.86
3,04/16/25 12:30:00 PM,16.98
4,04/16/25 12:45:00 PM,17.07
5,04/16/25 01:00:00 PM,17.24
6,04/16/25 01:15:00 PM,17.67
7,04/16/25 01:30:00 PM,18.17
8,04/16/25 01:45:00 PM,18.47
9,04/16/25 02:00:00 PM,18.82
10,04/16/25 02:15:00 PM,19.07
11,04/16/25 02:30:00 PM,19.11
12,04/16/25 02:45:00 PM,19.00
13,04/16/25 03:00:00 PM,18.99
14,04/16/25 03:15:00 PM,18.97
15,04/16/25 03:30:00 PM,18.94
16,04/16/25 03:45:00 PM,18.89
17,04/16/25 04:00:00 PM,18.78
18,04/16/25 04:15:00 PM,18.66
19,04/16/25 04:30:00 PM,18.55
20,04/16/25 04:45:00 PM,18.52
21,04/16/25 05:00:00 PM,18.48
22,04/16/25 05:15:00 PM,18.34
23,04/16/25 05:30:00 PM,18.13
24,04/16/25 05:45:00 PM,17.95
25,04/16/25 06:00:00 PM,17.81
26,04/16/25 06:15:00 PM,17.75
27,04/16/25 06:30:00 PM,17.58
28,04/16/25 06:45:00 PM,17.31
29,04/16/25 07:00:00 PM,17.08
30,04/16/25 07:15:00 PM,16.94
31,04/16/25 07:30:00 PM,16.86
32,04/16/25 07:45:00 PM,16.77
33,04/16/25 08:00:00 PM,16.61
34,04/16/25 08:15:00 PM,16.46
35,04/16/25 08:30:00 PM,16.35
36,04/16/25 08:45:00 PM,16.28
37,04/16/25 09:00:00 PM,16.20
38,04/16/25 09:15:00 PM,16.17
39,04/16/25 09:30:00 PM,16.10
40,04/16/25 09:45:00 PM,16.07
41,04/16/25 10:00:00 PM,15.99
42,04/16/25 10:15:00 PM,15.97
43,04/16/25 10:30:00 PM,15.90
44,04/16/25 10:45:00 PM,15.85
45,04/16/25 11:00:00 PM,15.80
46,04/16/25 11:15:00 PM,15.73
47,04/16/25 11:30:00 PM,15.67
48,04/16/25 11:45:00 PM,15.63
49,04/17/25 12:00:00 AM,15.46
50,04/17/25 12:15:00 AM,15.37
51,04/17/25 12:30:00 AM,15.27
52,04/17/25 12:45:00 AM,15.19
53,04/17/25 01:00:00 AM,15.06
54,04/17/25 01:15:00 AM,14.94
55,04/17/25 01:30:00 AM,14.81
56,04/17/25 01:45:00 AM,14.73
57,04/17/25 02:00:00 AM,14.67
58,04/17/25 02:15:00 AM,14.58
59,04/17/25 02:30:00 AM,14.47
60,04/17/25 02:45:00 AM,14.39
61,04/17/25 03:00:00 AM,14.29
62,04/17/25 03:15:00 AM,14.20
63,04/17/25 03:30:00 AM,14.08
64,04/17/25 03:45:00 AM,13.97
65,04/17/25 04:00:00 AM,13.85
66,04/17/25 04:15:00 AM,13.76
67,04/17/25 04:30:00 AM,13.62
68,04/17/25 04:45:00 AM,13.50
69,04/17/25 05:00:00 AM,13.40
70,04/17/25 05:15:00 AM,13.31
71,04/17/25 05:30:00 AM,13.20
72,04/17/25 05:45:00 AM,13.09
73,04/17/25 06:00:00 AM,12.95
74,04/17/25 06:15:00 AM,12.82
75,04/17/25 06:30:00 AM,12.71
76,04/17/25 06:45:00 AM,12.59
77,04/17/25 07:00:00 AM,12.53
78,04/17/25 07:15:00 AM,12.46
79,04/17/25 07:30:00 AM,12.42
80,04/17/25 07:45:00 AM,12.42
81,04/17/25 08:00:00 AM,12.48
82,04/17/25 08:15:00 AM,12.60
83,04/17/25 08:30:00 AM,12.71
84,04/17/25 08:45:00 AM,12.89
85,04/17/25 09:00:00 AM,13.07
86,04/17/25 09:15:00 AM,13.29
87,04/17/25 09:30:00 AM,13.54
88,04/17/25 09:45:00 AM,13.78
89,04/17/25 10:00:00 AM,14.04
90,04/17/25 10:15:00 AM,14.37
91,04/17/25 10:30:00 AM,14.69
92,04/17/25 10:45:00 AM,15.06
93,04/17/25 11:00:00 AM,15.38
94,04/17/25 11:15:00 AM,15.70
95,04/17/25 11:30:00 AM,16.11
96,04/17/25 11:45:00 AM,16.51
97,04/17/25 12:00:00 PM,16.90
98,04/17/25 12:15:00 PM,17.28
99,04/17/25 12:30:00 PM,17.65
100,04/17/25 12:45:00 PM,17.98
101,04/17/25 01:00:00 PM,18.28
102,04/17/25 01:15:00 PM,18.61
103,04/17/25 01:30:00 PM,18.86
104,04/17/25 01:45:00 PM,19.12
105,04/17/25 02:00:00 PM,19.28
106,04/17/25 02:15:00 PM,19.52
107,04/17/25 02:30:00 PM,19.63
108,04/17/25 02:45:00 PM,19.79
109,04/17/25 03:00:00 PM,19.76
110,04/17/25 03:15:00 PM,19.71
111,04/17/25 03:30:00 PM,19.57
112,04/17/25 03:45:00 PM,19.38
113,04/17/25 04:00:00 PM,19.26
114,04/17/25 04:15:00 PM,19.15
115,04/17/25 04:30:00 PM,19.02
116,04/17/25 04:45:00 PM,18.61
117,04/17/25 05:00:00 PM,18.25
118,04/17/25 05:15:00 PM,17.92
119,04/17/25 05:30:00 PM,17.59
120,04/17/25 05:45:00 PM,17.29
121,04/17/25 06:00:00 PM,17.05
122,04/17/25 06:15:00 PM,16.78
123,04/17/25 06:30:00 PM,16.48
124,04/17/25 06:45:00 PM,16.22
125,04/17/25 07:00:00 PM,15.95
126,04/17/25 07:15:00 PM,15.68
127,04/17/25 07:30:00 PM,15.43
128,04/17/25 07:45:00 PM,15.13
129,04/17/25 08:00:00 PM,14.84
130,04/17/25 08:15:00 PM,14.50
131,04/17/25 08:30:00 PM,14.20
132,04/17/25 08:45:00 PM,13.98
133,04/17/25 09:00:00 PM,13.71
134,04/17/25 09:15:00 PM,13.52
135,04/17/25 09:30:00 PM,13.30
136,04/17/25 09:45:00 PM,13.12
137,04/17/25 10:00:00 PM,12.95
138,04/17/25 10:15:00 PM,12.82
139,04/17/25 10:30:00 PM,12.71
140,04/17/25 10:45:00 PM,12.61
141,04/17/25 11:00:00 PM,12.52
142,04/17/25 11:15:00 PM,12.44
143,04/17/25 11:30:00 PM,12.33
144,04/17/25 11:45:00 PM,12.22
145,04/18/25 12:00:00 AM,12.14
146,04/18/25 12:15:00 AM,12.04
147,04/18/25 12:30:00 AM,11.92
148,04/18/25 12:45:00 AM,11.79
149,04/18/25 01:00:00 AM,11.68
150,04/18/25 01:15:00 AM,11.54
151,04/18/25 01:30:00 AM,11.41
152,04/18/25 01:45:00 AM,11.27
153,04/18/25 02:00:00 AM,11.17
154,04/18/25 02:15:00 AM,11.05
155,04/18/25 02:30:00 AM,10.92
156,04/18/25 02:45:00 AM,10.59
157,04/18/25 03:00:00 AM,10.23
158,04/18/25 03:15:00 AM,10.03
159,04/18/25 03:30:00 AM,9.99
160,04/18/25 03:45:00 AM,9.98
161,04/18/25 04:00:00 AM,9.82
162,04/18/25 04:15:00 AM,9.65
163,04/18/25 04:30:00 AM,9.54
164,04/18/25 04:45:00 AM,9.47
165,04/18/25 05:00:00 AM,9.38
166,04/18/25 05:15:00 AM,9.27
167,04/18/25 05:30:00 AM,9.20
168,04/18/25 05:45:00 AM,9.12
169,04/18/25 06:00:00 AM,9.05
170,04/18/25 06:15:00 AM,8.98
171,04/18/25 06:30:00 AM,8.91
172,04/18/25 06:45:00 AM,8.86
173,04/18/25 07:00:00 AM,8.78
174,04/18/25 07:15:00 AM,8.72
175,04/18/25 07:30:00 AM,8.71
176,04/18/25 07:45:00 AM,8.73
177,04/18/25 08:00:00 AM,8.67
178,04/18/25 08:15:00 AM,8.62
179,04/18/25 08:30:00 AM,8.32
180,04/18/25 08:45:00 AM,8.12
181,04/18/25 09:00:00 AM,8.14
182,04/18/25 09:15:00 AM,8.23
183,04/18/25 09:30:00 AM,8.49
184,04/18/25 09:45:00 AM,8.72
185,04/18/25 10:00:00 AM,8.87
186,04/18/25 10:15:00 AM,8.88
187,04/18/25 10:30:00 AM,8.85
188,04/18/25 10:45:00 AM,8.65
189,04/18/25 11:00:00 AM,8.66
190,04/18/25 11:15:00 AM,8.82
191,04/18/25 11:30:00 AM,8.94
192,04/18/25 11:45:00 AM,9.01
193,04/18/25 12:00:00 PM,8.93
194,04/18/25 12:15:00 PM,9.00
195,04/18/25 12:30:00 PM,9.12
196,04/18/25 12:45:00 PM,9.19
197,04/18/25 01:00:00 PM,9.36
198,04/18/25 01:15:00 PM,9.34
199,04/18/25 01:30:00 PM,9.20
200,04/18/25 01:45:00 PM,9.11
201,04/18/25 02:00:00 PM,9.20
202,04/18/25 02:15:00 PM,9.45
203,04/18/25 02:30:00 PM,9.63
204,04/18/25 02:45:00 PM,9.48
205,04/18/25 03:00:00 PM,9.30
206,04/18/25 03:15:00 PM,9.25
207,04/18/25 03:30:00 PM,9.31
208,04/18/25 03:45:00 PM,9.23
209,04/18/25 04:00:00 PM,9.11
210,04/18/25 04:15:00 PM,9.14
211,04/18/25 04:30:00 PM,9.22
212,04/18/25 04:45:00 PM,9.17
213,04/18/25 05:00:00 PM,8.81
214,04/18/25 05:15:00 PM,8.42
215,04/18/25 05:30:00 PM,8.36
216,04/18/25 05:45:00 PM,8.43
217,04/18/25 06:00:00 PM,8.41
218,04/18/25 06:15:00 PM,8.43
219,04/18/25 06:30:00 PM,8.45
220,04/18/25 06:45:00 PM,8.41
221,04/18/25 07:00:00 PM,8.37
222,04/18/25 07:15:00 PM,8.36
223,04/18/25 07:30:00 PM,8.33
224,04/18/25 07:45:00 PM,8.28
225,04/18/25 08:00:00 PM,8.21
226,04/18/25 08:15:00 PM,8.17
227,04/18/25 08:30:00 PM,8.16
228,04/18/25 08:45:00 PM,8.14
229,04/18/25 09:00:00 PM,8.16
